id;title;price;rooms;bathrooms;size;parking_space;type;number;neighborhood_name;population;houses;area;street_name;zip_code;flood_quota;latitude;longitude;modality_name;company_name
672;Lote/Terreno à Venda em Blumenau no bairro Itoupavazinha;187990.0;0;0;277.77;0;loteterreno;;Itoupava Central;28164;8715;45.0;Rua Professor Jacob Ineichen;89066-598;;-26.8426432;-49.1113311;venda;portal_imoveis
673;Lote/Terreno à Venda em Blumenau no bairro Itoupavazinha;315010.0;0;0;544.71;0;loteterreno;;Itoupava Central;28164;8715;45.0;Rua Professor Jacob Ineichen;89066-598;;-26.8426432;-49.1113311;venda;portal_imoveis
674;Apartamento à Venda em Blumenau no bairro Centro;430000.0;3;2;182.65;1;apartamento;286;Centro;5004;1622;2.0;Rua Ayres Gama;89012-480;10.0;-26.9133497;-49.079564;venda;portal_imoveis
680;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;330000.0;0;0;415.61;0;loteterreno;3065;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;portal_imoveis
681;Casa à Venda em Blumenau no bairro Vorstadt;1650000.0;5;5;1200.0;5;casa;2135;Vorstadt;4269;1690;4.0;Rua Itajai;89015-208;17.3;-26.9116961;-49.0469884;venda;portal_imoveis
682;Lote/Terreno à Venda em Blumenau no bairro Badenfurt;1700000.0;0;0;5284.98;0;loteterreno;1356;Testo Salto;7065;2135;15.0;Rua Werner Duwe;89074-178;13.55;-26.8504419;-49.1519382;venda;portal_imoveis
688;Lote/Terreno à Venda em Blumenau no bairro Velha;249900.0;0;0;360.0;0;loteterreno;10;Velha;15373;5470;6.0;Rua Atanagildo Jose Nunes;89040-105;;-26.9222779;-49.1163423;venda;portal_imoveis
689;Apartamento à Venda em Blumenau no bairro Velha;450000.0;2;1;121.24;2;apartamento;156;Velha;15373;5470;6.0;Rua Mariana Bronnemann;89036-080;10.9;-26.9142373;-49.0839246;venda;portal_imoveis
690;Apartamento para Alugar em Blumenau no bairro Centro;1800.0;2;1;93.7;1;apartamento;48;Velha;15373;5470;6.0;Rua Minas Gerais;89036-040;10.1;-26.9141891;-49.0811622;locação;portal_imoveis
733;Sobrado à Venda em Blumenau no bairro Fortaleza;885000.0;3;2;247.99;2;sobrado;49;Fortaleza;13196;4212;5.0;Rua Deodoro Pereira;89057-051;;-26.8718482;-49.0673449;venda;portal_imoveis
734;Sobrado à Venda em Blumenau no bairro Itoupava Norte;330000.0;2;1;73.0;0;sobrado;87;Itoupava Norte;15648;5258;5.0;Rua Antonina;89052-650;;-26.8848667;-49.0748575;venda;portal_imoveis
735;Sobrado à Venda em Blumenau no bairro Fortaleza;885000.0;3;2;246.51;2;sobrado;53;Fortaleza;13196;4212;5.0;Rua Deodoro Pereira;89057-051;;-26.8718482;-49.0673449;venda;portal_imoveis
741;Sobrado à Venda em Blumenau no bairro Fortaleza;760000.0;3;2;247.99;2;sobrado;53;Fortaleza;13196;4212;5.0;Rua Deodoro Pereira;89057-051;;-26.8718482;-49.0673449;venda;portal_imoveis
743;Apartamento à Venda em Blumenau no bairro Água Verde;380000.0;2;2;123.16;1;apartamento;111;Agua Verde;16186;5526;5.0;Rua Frei Estanislau Schaette;89037-256;19.25;-26.9123839;-49.1120379;venda;portal_imoveis
749;Casa à Venda em Blumenau no bairro Progresso;450000.0;3;2;317.0;1;casa;2093;Progresso;15005;4852;7.0;Rua Bruno Schreiber;89027-400;;-26.9936705;-49.0998762;venda;portal_imoveis
750;Apartamento para Alugar em Blumenau no bairro Vila Nova;1600.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
751;Apartamento para Alugar em Blumenau no bairro Vila Nova;1600.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
757;Apartamento para Alugar em Blumenau no bairro Vila Nova;1800.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
758;Apartamento à Venda em Blumenau no bairro Itoupava Norte;520000.0;2;2;110.0;1;apartamento;106;Itoupava Norte;15648;5258;5.0;Rua Treze De Maio;89053-210;;-26.8820145;-49.0850507;venda;portal_imoveis
759;Casa à Venda em Blumenau no bairro Tribess;365000.0;2;3;95.0;1;casa;2633;Tribess;8503;2691;3.0;Rua Hermann Tribess;89055-400;;-26.8764169;-49.0587461;venda;portal_imoveis
766;Apartamento à Venda em Blumenau no bairro Itoupava Seca;600000.0;2;2;170.16;2;apartamento;1750;Victor Konder;4612;1990;1.0;Rua Sao Paulo;89030-001;14.45;-26.9044071;-49.0773754;venda;portal_imoveis
767;Casa à Venda em Blumenau no bairro Itoupava Norte;450000.0;2;1;375.0;3;casa;223;Itoupava Norte;15648;5258;5.0;Rua Max Aldemann;89053-598;11.5;-26.8663556;-49.0808807;venda;portal_imoveis
773;Casa à Venda em Blumenau no bairro Tribess;355000.0;2;1;110.0;0;casa;2633;Tribess;8503;2691;3.0;Rua Hermann Tribess;89055-400;;-26.8764169;-49.0587461;venda;portal_imoveis
774;Casa à Venda em Blumenau no bairro Salto do Norte;599000.0;2;2;219.55;4;casa;119;Salto Do Norte;8441;2779;7.0;Rua Sabino Suave;89070-217;;-26.8807309;-49.1181115;venda;portal_imoveis
775;Lote/Terreno à Venda em Blumenau no bairro Itoupavazinha;135000.0;0;0;400.0;0;loteterreno;;Itoupavazinha;17560;5358;12.0;Rua Luiz Maske;89066-650;;-26.8399033;-49.1205342;venda;portal_imoveis
781;Casa à Venda em Blumenau no bairro Tribess;350000.0;2;1;110.0;0;casa;2633;Tribess;8503;2691;3.0;Rua Hermann Tribess;89055-400;;-26.8764169;-49.0587461;venda;portal_imoveis
783;Sobrado à Venda em Blumenau no bairro Itoupava Central;270000.0;2;3;75.0;2;sobrado;209;Itoupava Central;28164;8715;45.0;Rua Frieda Muller;89068-050;;-26.822616;-49.09345;venda;portal_imoveis
789;Casa à Venda em Blumenau no bairro Salto Weissbach;650000.0;4;2;315.0;2;casa;44;Salto Weissbach;5213;1556;4.0;Rua Pedro Aldo Cardoso;89032-195;;-26.8931224;-49.1325703;venda;portal_imoveis
791;Apartamento à Venda em Blumenau no bairro Vila Nova;285000.0;1;2;53.61;1;apartamento;181;Vila Nova;9962;3884;2.0;Rua Frei Gabriel Zimmer;89035-510;14.15;-26.9024045;-49.0875439;venda;portal_imoveis
797;Apartamento para Alugar em Blumenau no bairro Garcia;1750.0;1;1;60.0;1;apartamento;85;Garcia;15911;5336;5.0;Rua Murici;89020-310;11.2;-26.9289109;-49.0553937;locação;portal_imoveis
798;Apartamento para Alugar em Blumenau no bairro Vila Nova;1800.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
799;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;750000.0;0;0;1117.42;0;loteterreno;880;Ponta Aguda;9880;3233;7.0;Avenida Brasil;89050-000;;-26.9168982;-49.063716;venda;portal_imoveis
805;Casa à Venda em Blumenau no bairro Salto do Norte;1200000.0;3;3;351.0;1;casa;73;Salto Do Norte;8441;2779;7.0;Rua Francisco Tiedt;89065-150;;-26.8725028;-49.1070328;venda;portal_imoveis
806;Apartamento à Venda em Blumenau no bairro Badenfurt;295000.0;3;1;84.0;1;apartamento;183;Badenfurt;8650;2753;12.0;Rua Margareth Bennertz;89070-080;17.1;-26.8824738;-49.1235962;venda;portal_imoveis
807;Casa à Venda em Blumenau no bairro Fortaleza;490000.0;5;2;484.0;7;casa;614;Fortaleza;13196;4212;5.0;Rua Heinrich Piske;89057-230;;-26.8624609;-49.0583676;venda;portal_imoveis
813;Apartamento à Venda em Blumenau no bairro Itoupava Norte;410000.0;2;2;120.63;1;apartamento;111;Fortaleza;13196;4212;5.0;Rua Sargento Jones Artur Senabio;89055-230;12.55;-26.8844886;-49.0641123;venda;portal_imoveis
814;Casa à Venda em Blumenau no bairro Velha Central;610000.0;2;3;312.0;2;casa;90;Velha Central;18779;6119;7.0;Rua Henrique Geske;89045-280;;-26.9275536;-49.1151454;venda;portal_imoveis
815;Geminada à Venda em Blumenau no bairro Itoupava Central;340000.0;3;1;68.73;1;geminada;661;Itoupava Central;28164;8715;45.0;Rua Arnoldo Zuelow;89069-082;;-26.8046607;-49.0903124;venda;portal_imoveis
817;Casa à Venda em Blumenau no bairro Escola Agrícola;500000.0;3;3;147.39;3;casa;54;Escola Agricola;12145;3906;4.0;Rua Anna Gals Kruger;89037-710;;-26.9019528;-49.1001269;venda;portal_imoveis
818;Apartamento para Alugar em Blumenau no bairro Vila Nova;1600.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
819;Apartamento para Alugar em Blumenau no bairro Vila Nova;1600.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
827;Apartamento para Alugar em Blumenau no bairro Vila Nova;1500.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
828;Casa à Venda em Blumenau no bairro Água Verde;650000.0;3;1;429.43;4;casa;112;Agua Verde;16186;5526;5.0;Rua Canario;89037-380;;-26.9113864;-49.1093571;venda;portal_imoveis
829;Casa para Alugar em Blumenau no bairro Itoupava Norte;2900.0;3;3;230.0;1;casa;435;Itoupava Norte;15648;5258;5.0;Rua Quatro De Fevereiro;89052-500;;-26.8837967;-49.0758419;locação;portal_imoveis
833;Casa para Alugar em Blumenau no bairro Centro;16500.0;6;4;22000.0;50;casa;89;Ribeirao Fresco;1587;513;1.0;Rua Alwin Schrader;89015-125;13.3;-26.9255483;-49.0511884;locação;portal_imoveis
835;Apartamento à Venda em Blumenau no bairro Itoupava Central;275000.0;2;1;87.42;1;apartamento;5747;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
841;Apartamento à Venda em Blumenau no bairro Victor Konder;620000.0;3;3;142.0;2;apartamento;99;Victor Konder;4612;1990;1.0;Rua Victor Konder;89012-170;10.3;-26.9113888;-49.0755186;venda;portal_imoveis
842;Lote/Terreno à Venda em Blumenau no bairro Badenfurt;1900000.0;0;0;5000.0;0;loteterreno;745;Badenfurt;8650;2753;12.0;Rua Bernardino Jose De Oliveira;89070-270;13.5;-26.8839224;-49.1332086;venda;portal_imoveis
843;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;1000000.0;0;0;712.5;0;loteterreno;2660;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
850;Casa à Venda em Blumenau no bairro Itoupavazinha;420000.0;2;2;788.11;2;casa;191;Itoupavazinha;17560;5358;12.0;Rua Luiz De Oliveira;89066-562;;-26.8534346;-49.1360982;venda;portal_imoveis
851;Apartamento à Venda em Blumenau no bairro Velha;540000.0;3;2;128.0;2;apartamento;361;Velha;15373;5470;6.0;Rua Gustavo Budag;89036-501;17.6;-26.918693;-49.0942472;venda;portal_imoveis
852;Casa à Venda em Blumenau no bairro Itoupava Central;2200000.0;3;5;340.0;2;casa;152;Itoupava Central;28164;8715;45.0;Rua Jatoba;89062-256;;-26.8299462;-49.0825392;venda;portal_imoveis
859;Apartamento para Alugar em Blumenau no bairro Vila Nova;1450.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
860;Apartamento à Venda em Blumenau no bairro Velha;300000.0;2;2;101.99;1;apartamento;459;Velha;15373;5470;6.0;Rua Gustavo Budag;89036-501;17.6;-26.918693;-49.0942472;venda;portal_imoveis
861;Casa à Venda em Blumenau no bairro Itoupava Seca;990000.0;3;3;289.0;4;casa;104;Itoupava Seca;4464;1616;3.0;Rua Carlos Jensen;89030-010;;-26.9002979;-49.0778204;venda;portal_imoveis
862;Apartamento à Venda em Blumenau no bairro Água Verde;490000.0;2;2;114.6;2;apartamento;126;Agua Verde;16186;5526;5.0;Rua Johann Doebeli;89041-510;;-26.9126117;-49.1125777;venda;portal_imoveis
863;Apartamento à Venda em Blumenau no bairro Escola Agrícola;370000.0;2;2;92.71;1;apartamento;47;Escola Agricola;12145;3906;4.0;Rua Gertrudes Bogo;89037-654;;-26.8971069;-49.096274;venda;portal_imoveis
869;Casa à Venda em Blumenau no bairro Itoupava Norte;980000.0;3;4;247.62;2;casa;175;Itoupava Norte;15648;5258;5.0;Rua Almirante Armin Zimmermann;89053-500;17.95;-26.8776068;-49.0849655;venda;portal_imoveis
870;Apartamento à Venda em Blumenau no bairro Água Verde;330000.0;2;2;112.34;1;apartamento;230;Agua Verde;16186;5526;5.0;Rua Carlos Guilherme Hennings;89032-270;;-26.9043583;-49.1299144;venda;portal_imoveis
871;Apartamento à Venda em Blumenau no bairro Água Verde;280000.0;2;1;78.93;1;apartamento;50;Agua Verde;16186;5526;5.0;Rua Oscar Paulo;89042-260;;-26.9133226;-49.1279344;venda;portal_imoveis
872;Apartamento à Venda em Blumenau no bairro Victor Konder;350000.0;2;1;125.0;1;apartamento;940;Victor Konder;4612;1990;1.0;Rua Sao Paulo;89030-001;14.45;-26.9044071;-49.0773754;venda;portal_imoveis
873;Casa à Venda em Blumenau no bairro Água Verde;650000.0;3;2;180.0;2;casa;317;Agua Verde;16186;5526;5.0;Rua Biguacu;89041-580;;-26.9114869;-49.1206804;venda;portal_imoveis
880;Casa à Venda em Blumenau no bairro Badenfurt;700000.0;6;3;283.88;2;casa;151;Badenfurt;8650;2753;12.0;Rua Waltraud Voigt;89070-050;;-26.8794376;-49.1223111;venda;portal_imoveis
881;Lote/Terreno à Venda em Blumenau no bairro Velha;330000.0;0;0;400.0;0;loteterreno;;Velha;15373;5470;6.0;Rua Maria Bugmann;89041-380;;-26.9143618;-49.1142082;venda;portal_imoveis
889;Apartamento para Alugar em Blumenau no bairro Itoupava Norte;1600.0;2;2;110.0;1;apartamento;3999;Itoupava Norte;15648;5258;5.0;Rua Dois De Setembro;89052-000;;-26.8843974;-49.0843002;locação;portal_imoveis
890;Casa para Alugar em Blumenau no bairro Itoupava Central;3200.0;4;2;360.0;4;casa;110;Itoupava Central;28164;8715;45.0;Rua Joao Benjamin Alves;89068-270;;-26.8142376;-49.1073779;locação;portal_imoveis
892;Sobrado à Venda em Blumenau no bairro Água Verde;360000.0;2;2;95.0;2;sobrado;31;Velha Central;18779;6119;7.0;Rua Anna Catharina Lenz;89042-286;;-26.914229;-49.125175;venda;portal_imoveis
893;Apartamento à Venda em Blumenau no bairro Fortaleza;330000.0;2;2;86.73;1;apartamento;55;Fortaleza;13196;4212;5.0;Rua Leopoldo Keunecke;89056-110;;-26.8743192;-49.0654614;venda;portal_imoveis
898;Apartamento para Alugar em Blumenau no bairro Velha Central;1350.0;2;1;78.53;1;apartamento;158;Velha Central;18779;6119;7.0;Rua Jose Woestemeier;89040-498;;-26.9190543;-49.1272839;locação;portal_imoveis
899;Lote/Terreno à Venda em Blumenau no bairro Centro;2500000.0;0;0;200.0;0;loteterreno;44;Jardim Blumenau;2855;1004;1.0;Rua Floriano Peixoto;89010-325;18.0;-26.9221084;-49.0635103;venda;portal_imoveis
900;Casa à Venda em Blumenau no bairro Itoupava Central;2700000.0;3;4;318.27;2;casa;;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
926;Casa para Alugar em Blumenau no bairro Velha;2000.0;3;1;110.0;1;casa;665;Velha;15373;5470;6.0;Rua Joao Pessoa;89036-256;17.3;-26.9145674;-49.0797311;locação;portal_imoveis
927;Sobrado à Venda em Blumenau no bairro Ponta Aguda;998000.0;3;4;168.0;4;sobrado;;Ponta Aguda;9880;3233;7.0;Rua Nestor Seara Heusi;89050-200;;-26.9078156;-49.047159;venda;portal_imoveis
930;Apartamento à Venda em Blumenau no bairro Água Verde;199000.0;2;1;57.4;1;apartamento;194;Agua Verde;16186;5526;5.0;Rua Angelina;89042-330;;-26.9126422;-49.1362801;venda;portal_imoveis
931;Casa à Venda em Blumenau no bairro Vila Nova;1272000.0;4;4;451.6;2;casa;156;Vila Nova;9962;3884;2.0;Rua Alma Haskel;89035-115;;-26.9086001;-49.0907362;venda;portal_imoveis
932;Sobrado à Venda em Blumenau no bairro Velha Central;379000.0;2;3;87.0;2;sobrado;15;Velha Central;18779;6119;7.0;Rua Gustavo Steffen;89040-365;;-26.9296484;-49.1302458;venda;portal_imoveis
934;Apartamento à Venda em Blumenau no bairro Água Verde;235000.0;2;1;57.0;1;apartamento;194;Agua Verde;16186;5526;5.0;Rua Angelina;89042-330;;-26.9126422;-49.1362801;venda;portal_imoveis
937;Apartamento à Venda em Blumenau no bairro Itoupava Norte;385000.0;3;2;122.0;1;apartamento;111;Itoupava Norte;15648;5258;5.0;Rua Vereador Romario Da Conceicao Badia;89053-600;13.45;-26.8741891;-49.0869085;venda;portal_imoveis
938;Apartamento à Venda em Blumenau no bairro Vila Nova;438000.0;2;1;103.31;1;apartamento;350;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;portal_imoveis
939;Casa à Venda em Blumenau no bairro Badenfurt;490000.0;4;2;200.0;1;casa;134;Badenfurt;8650;2753;12.0;Rua Margareth Bennertz;89070-080;17.1;-26.8824738;-49.1235962;venda;portal_imoveis
940;Apartamento à Venda em Blumenau no bairro Escola Agrícola;320000.0;3;1;79.06;1;apartamento;207;Escola Agricola;12145;3906;4.0;Rua Doutor Paulo Aldinger;89037-690;;-26.8922135;-49.0983306;venda;portal_imoveis
941;Apartamento à Venda em Blumenau no bairro Vila Nova;920000.0;3;3;168.03;2;apartamento;310;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;portal_imoveis
946;Casa para Alugar em Blumenau no bairro Itoupava Central;1500.0;3;1;60.0;1;casa;355;Itoupava Central;28164;8715;45.0;Rua Ida Stein;89062-280;;-26.8224683;-49.0797257;locação;portal_imoveis
947;Apartamento à Venda em Blumenau no bairro Ponta Aguda;1100000.0;3;4;260.0;5;apartamento;56;Ponta Aguda;9880;3233;7.0;Rua Colombia;89050-030;;-26.9181537;-49.061012;venda;portal_imoveis
949;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;350000.0;0;0;322.16;0;loteterreno;109;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;portal_imoveis
954;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;420000.0;0;0;566.84;0;loteterreno;109;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;portal_imoveis
955;Apartamento à Venda em Blumenau no bairro Itoupava Central;270000.0;2;1;64.0;1;apartamento;5747;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
956;Apartamento para Alugar em Blumenau no bairro Itoupava Norte;3500.0;2;2;80.0;2;apartamento;100;Itoupava Norte;15648;5258;5.0;Rua 25 De Agosto;89056-150;17.6;-26.8761314;-49.0805143;locação;portal_imoveis
961;Casa para Alugar em Blumenau no bairro Itoupava Central;2100.0;2;1;75.0;1;casa;578;Itoupava Central;28164;8715;45.0;Rua Arnoldo Zuelow;89069-082;;-26.8046607;-49.0903124;locação;portal_imoveis
962;Apartamento para Alugar em Blumenau no bairro Itoupava Seca;1300.0;1;1;28.0;1;apartamento;107;Ponta Aguda;9880;3233;7.0;Rua Nicaragua;89050-050;13.2;-26.9169101;-49.0629324;locação;portal_imoveis
963;Apartamento para Alugar em Blumenau no bairro Itoupava Seca;1300.0;1;1;28.0;1;apartamento;107;Ponta Aguda;9880;3233;7.0;Rua Nicaragua;89050-050;13.2;-26.9169101;-49.0629324;locação;portal_imoveis
965;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;178436.0;0;0;252.0;0;loteterreno;0;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
971;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;249750.0;0;0;277.5;0;loteterreno;0;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
972;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;271082.0;0;0;417.05;0;loteterreno;0;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
973;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;234462.0;0;0;332.57;0;loteterreno;0;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;portal_imoveis
974;Apartamento para Alugar em Blumenau no bairro Velha Central;2400.0;2;1;70.0;1;apartamento;468;Velha Central;18779;6119;7.0;Rua Georg Bachmann;89040-310;;-26.9285769;-49.1286466;locação;portal_imoveis
975;Apartamento à Venda em Blumenau no bairro Velha;800000.0;3;2;130.0;3;apartamento;49;Velha;15373;5470;6.0;Rua Olavo Bilac;89036-710;;-26.9232166;-49.097258;venda;portal_imoveis
979;Apartamento à Venda em Blumenau no bairro Centro;600000.0;3;1;148.73;2;apartamento;2530;Centro;5004;1622;2.0;Rua Sete De Setembro;89010-200;;-26.9130355;-49.0790176;venda;portal_imoveis
980;Apartamento à Venda em Blumenau no bairro Centro;600000.0;3;3;136.37;2;apartamento;2530;Centro;5004;1622;2.0;Rua Sete De Setembro;89010-200;;-26.9130355;-49.0790176;venda;portal_imoveis
981;Apartamento à Venda em Blumenau no bairro Itoupava Seca;260000.0;1;1;63.9;1;apartamento;236;Itoupava Seca;4464;1616;3.0;Rua Teresopolis;89030-110;14.75;-26.904098;-49.0807824;venda;portal_imoveis
982;Casa à Venda em Blumenau no bairro Itoupava Central;1100000.0;4;3;250.0;4;casa;156;Itoupava Central;28164;8715;45.0;Rua Augusto Ruschi;89069-080;;-26.8053086;-49.0942244;venda;portal_imoveis
983;Apartamento à Venda em Blumenau no bairro Velha;435000.0;2;2;92.57;2;apartamento;714;Velha;15373;5470;6.0;Rua Gustavo Budag;89036-501;17.6;-26.918693;-49.0942472;venda;portal_imoveis
989;Apartamento para Alugar em Blumenau no bairro Velha;1300.0;1;1;46.0;1;apartamento;201;Velha;15373;5470;6.0;Rua Consul Roberto Jose Castro;89045-220;;-26.924294;-49.1139695;locação;portal_imoveis
992;Apartamento para Alugar em Blumenau no bairro Água Verde;1200.0;1;1;55.0;1;apartamento;859;Agua Verde;16186;5526;5.0;Rua Dona Emma;89037-213;;-26.9094905;-49.1019116;locação;portal_imoveis
1001;Apartamento à Venda em Blumenau no bairro Escola Agrícola;450000.0;2;2;92.29;1;apartamento;47;Escola Agricola;12145;3906;4.0;Rua Gertrudes Bogo;89037-654;;-26.8971069;-49.096274;venda;portal_imoveis
1002;Casa para Alugar em Blumenau no bairro Centro;5500.0;4;5;5361.47;2;casa;250;Centro;5004;1622;2.0;Rua Caxambu;89010-280;;-26.9178919;-49.0791826;locação;portal_imoveis
1003;Casa à Venda em Blumenau no bairro Velha;600000.0;2;2;450.0;4;casa;48;Velha;15373;5470;6.0;Rua Gustavo Karsten;89040-062;;-26.9163867;-49.1171762;venda;portal_imoveis
1009;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;1390000.0;0;0;2507.65;0;loteterreno;;Itoupava Central;28164;8715;45.0;Rua George Fridrich Mordhorst;89062-220;19.05;-26.826806;-49.0818168;venda;portal_imoveis
1010;Lote/Terreno à Venda em Blumenau no bairro Itoupava Central;1100000.0;0;0;2910.0;0;loteterreno;;Itoupava Central;28164;8715;45.0;Rua George Fridrich Mordhorst;89062-220;19.05;-26.826806;-49.0818168;venda;portal_imoveis
1025;Apartamento para Alugar em Blumenau no bairro Garcia;1900.0;1;1;45.0;1;apartamento;85;Garcia;15911;5336;5.0;Rua Murici;89020-310;11.2;-26.9289109;-49.0553937;locação;portal_imoveis
1031;Casa à Venda em Blumenau no bairro Escola Agrícola;800000.0;5;3;226.0;2;casa;233;Do Salto;4558;1445;2.0;Rua Jose Deeke;89031-400;;-26.8911422;-49.1015605;venda;portal_imoveis
1032;Casa à Venda em Blumenau no bairro Badenfurt;650000.0;3;2;470.04;2;casa;626;Salto Do Norte;8441;2779;7.0;Rua Johann Sachse;89070-541;19.65;-26.8646743;-49.1243115;venda;portal_imoveis
1033;Casa à Venda em Blumenau no bairro Centro;2000000.0;4;5;5361.47;2;casa;250;Centro;5004;1622;2.0;Rua Caxambu;89010-280;;-26.9178919;-49.0791826;venda;portal_imoveis
1034;Apartamento para Alugar em Blumenau no bairro Vila Nova;1450.0;1;1;45.0;1;apartamento;2296;Vila Nova;9962;3884;2.0;Rua Benjamin Constant;89037-502;12.1;-26.8948773;-49.0987164;locação;portal_imoveis
1035;Apartamento para Alugar em Blumenau no bairro Salto do Norte;2400.0;2;2;96.0;2;apartamento;572;Salto Do Norte;8441;2779;7.0;Rua Max Maul;89065-640;17.65;-26.8632931;-49.1159143;locação;portal_imoveis
1041;Apartamento à Venda em Blumenau no bairro Velha;750000.0;3;2;100.0;2;apartamento;279;Vila Nova;9962;3884;2.0;Rua Marechal Deodoro;89035-090;14.4;-26.9187971;-49.0896995;venda;portal_imoveis
1042;Lote/Terreno à Venda em Blumenau no bairro Garcia;900000.0;0;0;2171.1;0;loteterreno;;Garcia;15911;5336;5.0;Rua Maravilha;89020-120;12.75;-26.9293995;-49.0579974;venda;portal_imoveis
1043;Casa para Alugar em Blumenau no bairro Itoupavazinha;2300.0;2;2;112.0;2;casa;359;Itoupavazinha;17560;5358;12.0;Rua Botuvera;89066-360;;-26.850249;-49.105625;locação;portal_imoveis
1044;Casa para Alugar em Blumenau no bairro Itoupavazinha;1900.0;2;2;86.0;1;casa;359;Itoupavazinha;17560;5358;12.0;Rua Botuvera;89066-360;;-26.850249;-49.105625;locação;portal_imoveis
1045;Lote/Terreno à Venda em Blumenau no bairro Testo Salto;500000.0;0;0;1165.0;0;loteterreno;;Testo Salto;7065;2135;15.0;Rua Helmund Trapp;89074-180;;-26.8446197;-49.1536293;venda;portal_imoveis
1051;Sobrado à Venda em Blumenau no bairro Água Verde;389000.0;2;2;78.24;2;sobrado;61;Agua Verde;16186;5526;5.0;Rua Antenor Zimmermann;89036-550;;-26.9127964;-49.1032715;venda;portal_imoveis
1053;Apartamento para Alugar em Blumenau no bairro Água Verde;1800.0;2;2;80.0;1;apartamento;500;Agua Verde;16186;5526;5.0;Rua Dona Emma;89037-213;;-26.9094905;-49.1019116;locação;portal_imoveis
1054;Apartamento para Alugar em Blumenau no bairro Água Verde;1600.0;2;2;50.0;1;apartamento;500;Agua Verde;16186;5526;5.0;Rua Dona Emma;89037-213;;-26.9094905;-49.1019116;locação;portal_imoveis
1055;Casa para Alugar em Blumenau no bairro Escola Agrícola;2200.0;2;2;78.0;1;casa;676;Do Salto;4558;1445;2.0;Rua Jose Deeke;89031-400;;-26.8911422;-49.1015605;locação;portal_imoveis
